,timestamp,student_id,activity_type,duration_minutes,day_of_week
3264,2025-06-23 12:29:00,S0030,weights,24,Monday
3265,2025-06-23 17:07:00,S0239,swimming,57,Monday
3266,2025-06-23 18:00:00,S0075,weights,41,Monday
3267,2025-06-23 12:28:00,S0090,yoga,29,Monday
3268,2025-06-23 09:25:00,S0225,yoga,36,Monday
3269,2025-06-23 17:02:00,S0043,treadmill,83,Monday
3270,2025-06-23 12:08:00,S0077,yoga,86,Monday
3271,2025-06-23 17:55:00,S0103,yoga,34,Monday
3272,2025-06-23 17:48:00,S0021,elliptical,35,Monday
3273,2025-06-23 18:11:00,S0014,treadmill,71,Monday
3274,2025-06-23 09:45:00,S0182,swimming,58,Monday
3275,2025-06-23 06:23:00,S0084,yoga,64,Monday
3276,2025-06-23 18:42:00,S0091,swimming,30,Monday
3277,2025-06-23 06:16:00,S0250,yoga,44,Monday
3278,2025-06-23 12:11:00,S0161,elliptical,76,Monday
3279,2025-06-23 12:45:00,S0179,weights,20,Monday
3280,2025-06-23 17:47:00,S0102,weights,87,Monday
3281,2025-06-23 19:07:00,S0267,yoga,73,Monday
3282,2025-06-23 17:48:00,S0181,treadmill,42,Monday
3283,2025-06-23 17:01:00,S0215,weights,21,Monday
3284,2025-06-23 17:21:00,S0238,swimming,90,Monday
3285,2025-06-23 20:52:00,S0011,swimming,86,Monday
3286,2025-06-23 08:32:00,S0291,swimming,68,Monday
3287,2025-06-23 19:11:00,S0272,yoga,33,Monday
3288,2025-06-23 08:24:00,S0285,treadmill,85,Monday
3289,2025-06-23 19:27:00,S0142,elliptical,43,Monday
3290,2025-06-23 07:37:00,S0178,treadmill,33,Monday
3291,2025-06-23 06:31:00,S0138,treadmill,40,Monday
3292,2025-06-23 07:55:00,S0075,yoga,28,Monday
3293,2025-06-23 20:31:00,S0241,swimming,43,Monday
3294,2025-06-23 09:59:00,S0067,elliptical,38,Monday
3295,2025-06-23 12:11:00,S0029,weights,26,Monday
3296,2025-06-23 12:08:00,S0223,weights,22,Monday
3297,2025-06-23 18:52:00,S0237,treadmill,29,Monday
3298,2025-06-23 18:01:00,S0250,swimming,24,Monday
3299,2025-06-23 18:51:00,S0057,swimming,48,Monday
3300,2025-06-23 12:53:00,S0143,weights,20,Monday
3301,2025-06-23 12:38:00,S0020,swimming,81,Monday
3302,2025-06-23 18:49:00,S0017,swimming,75,Monday
3303,2025-06-23 19:41:00,S0273,weights,78,Monday
3304,2025-06-23 06:20:00,S0259,yoga,67,Monday
3305,2025-06-23 19:05:00,S0003,elliptical,60,Monday
3306,2025-06-23 08:05:00,S0005,swimming,51,Monday
3307,2025-06-23 06:38:00,S0295,weights,80,Monday
3308,2025-06-23 17:30:00,S0275,swimming,40,Monday
3309,2025-06-23 18:06:00,S0014,treadmill,84,Monday
3310,2025-06-23 12:20:00,S0028,yoga,66,Monday
3311,2025-06-23 16:41:00,S0034,swimming,84,Monday
3312,2025-06-23 16:50:00,S0039,elliptical,62,Monday
3313,2025-06-23 16:28:00,S0239,treadmill,56,Monday
3314,2025-06-23 19:44:00,S0186,weights,76,Monday
3315,2025-06-23 17:54:00,S0212,swimming,23,Monday
3316,2025-06-23 08:45:00,S0001,yoga,70,Monday
3317,2025-06-23 09:39:00,S0060,swimming,65,Monday
3318,2025-06-23 12:12:00,S0059,elliptical,78,Monday
3319,2025-06-23 09:12:00,S0271,yoga,38,Monday
3320,2025-06-23 08:42:00,S0097,swimming,50,Monday
3321,2025-06-23 17:27:00,S0036,swimming,36,Monday
3322,2025-06-23 12:03:00,S0107,elliptical,37,Monday
3323,2025-06-23 16:07:00,S0096,weights,63,Monday
3324,2025-06-23 19:11:00,S0169,yoga,59,Monday
3325,2025-06-23 18:44:00,S0148,yoga,44,Monday
3326,2025-06-23 18:15:00,S0057,elliptical,29,Monday
3327,2025-06-23 08:41:00,S0299,weights,50,Monday
3328,2025-06-23 16:16:00,S0135,yoga,66,Monday
3329,2025-06-24 19:24:00,S0054,elliptical,26,Tuesday
3330,2025-06-24 19:37:00,S0044,treadmill,57,Tuesday
3331,2025-06-24 20:36:00,S0138,elliptical,44,Tuesday
3332,2025-06-24 16:09:00,S0201,weights,85,Tuesday
3333,2025-06-24 17:21:00,S0006,yoga,59,Tuesday
3334,2025-06-24 18:35:00,S0279,weights,74,Tuesday
3335,2025-06-24 18:39:00,S0148,elliptical,41,Tuesday
3336,2025-06-24 12:20:00,S0206,yoga,58,Tuesday
3337,2025-06-24 08:14:00,S0264,yoga,42,Tuesday
3338,2025-06-24 08:38:00,S0216,treadmill,32,Tuesday
3339,2025-06-24 06:08:00,S0188,weights,34,Tuesday
3340,2025-06-24 12:48:00,S0072,weights,67,Tuesday
3341,2025-06-24 18:25:00,S0199,yoga,53,Tuesday
3342,2025-06-24 19:04:00,S0176,treadmill,70,Tuesday
3343,2025-06-24 19:00:00,S0055,swimming,48,Tuesday
3344,2025-06-24 18:47:00,S0041,swimming,82,Tuesday
3345,2025-06-24 08:49:00,S0261,weights,47,Tuesday
3346,2025-06-24 18:10:00,S0285,swimming,84,Tuesday
3347,2025-06-24 19:49:00,S0138,weights,32,Tuesday
3348,2025-06-24 09:08:00,S0001,weights,45,Tuesday
3349,2025-06-24 12:13:00,S0147,elliptical,22,Tuesday
3350,2025-06-24 12:40:00,S0133,swimming,86,Tuesday
3351,2025-06-24 18:28:00,S0298,yoga,49,Tuesday
3352,2025-06-24 12:17:00,S0282,treadmill,37,Tuesday
3353,2025-06-24 06:47:00,S0012,swimming,44,Tuesday
3354,2025-06-24 07:27:00,S0206,weights,28,Tuesday
3355,2025-06-24 18:32:00,S0282,elliptical,46,Tuesday
3356,2025-06-24 19:05:00,S0023,swimming,79,Tuesday
3357,2025-06-24 07:15:00,S0248,elliptical,82,Tuesday
3358,2025-06-24 19:38:00,S0036,swimming,39,Tuesday
3359,2025-06-24 19:32:00,S0280,weights,39,Tuesday
3360,2025-06-24 07:04:00,S0153,swimming,85,Tuesday
3361,2025-06-24 19:34:00,S0194,yoga,28,Tuesday
3362,2025-06-24 08:25:00,S0184,yoga,81,Tuesday
3363,2025-06-24 18:11:00,S0140,swimming,30,Tuesday
3364,2025-06-24 18:43:00,S0022,elliptical,38,Tuesday
3365,2025-06-24 18:56:00,S0129,yoga,85,Tuesday
3366,2025-06-24 20:08:00,S0270,treadmill,72,Tuesday
3367,2025-06-24 09:20:00,S0060,swimming,30,Tuesday
3368,2025-06-24 09:37:00,S0212,swimming,45,Tuesday
3369,2025-06-24 09:48:00,S0255,treadmill,53,Tuesday
3370,2025-06-24 19:26:00,S0144,treadmill,47,Tuesday
3371,2025-06-24 18:41:00,S0021,treadmill,48,Tuesday
3372,2025-06-24 18:47:00,S0137,yoga,67,Tuesday
3373,2025-06-24 20:59:00,S0091,treadmill,58,Tuesday
3374,2025-06-24 08:48:00,S0191,weights,62,Tuesday
3375,2025-06-24 07:31:00,S0098,swimming,90,Tuesday
3376,2025-06-24 20:17:00,S0184,treadmill,83,Tuesday
3377,2025-06-24 19:53:00,S0133,treadmill,54,Tuesday
3378,2025-06-24 08:52:00,S0274,swimming,23,Tuesday
3379,2025-06-24 08:54:00,S0200,treadmill,60,Tuesday
3380,2025-06-24 09:27:00,S0029,yoga,41,Tuesday
3381,2025-06-24 12:14:00,S0093,swimming,57,Tuesday
3382,2025-06-24 20:20:00,S0049,yoga,21,Tuesday
3383,2025-06-24 17:18:00,S0158,swimming,80,Tuesday
3384,2025-06-24 06:18:00,S0125,yoga,40,Tuesday
3385,2025-06-24 18:19:00,S0193,elliptical,30,Tuesday
3386,2025-06-24 17:05:00,S0282,swimming,31,Tuesday
3387,2025-06-24 20:23:00,S0157,treadmill,67,Tuesday
3388,2025-06-24 09:57:00,S0273,yoga,78,Tuesday
3389,2025-06-24 19:34:00,S0102,treadmill,27,Tuesday
3390,2025-06-24 16:28:00,S0202,treadmill,77,Tuesday
3391,2025-06-24 17:32:00,S0153,treadmill,27,Tuesday
3392,2025-06-24 18:14:00,S0117,swimming,20,Tuesday
3393,2025-06-24 17:45:00,S0032,weights,20,Tuesday
3394,2025-06-24 08:55:00,S0206,elliptical,38,Tuesday
3395,2025-06-24 19:43:00,S0217,weights,47,Tuesday
3396,2025-06-24 19:30:00,S0177,treadmill,55,Tuesday
3397,2025-06-24 12:52:00,S0081,elliptical,88,Tuesday
3398,2025-06-24 12:11:00,S0059,treadmill,49,Tuesday
3399,2025-06-24 17:22:00,S0095,weights,83,Tuesday
3400,2025-06-24 18:17:00,S0213,yoga,23,Tuesday
3401,2025-06-24 18:18:00,S0147,treadmill,71,Tuesday
3402,2025-06-24 17:33:00,S0270,swimming,55,Tuesday
3403,2025-06-24 08:26:00,S0126,yoga,28,Tuesday
3404,2025-06-24 20:37:00,S0233,treadmill,60,Tuesday
3405,2025-06-24 19:59:00,S0267,elliptical,34,Tuesday
3406,2025-06-24 12:23:00,S0211,elliptical,58,Tuesday
3407,2025-06-24 12:37:00,S0221,treadmill,76,Tuesday
3408,2025-06-24 08:31:00,S0225,swimming,51,Tuesday
3409,2025-06-24 09:17:00,S0040,elliptical,83,Tuesday
3410,2025-06-24 18:43:00,S0070,elliptical,60,Tuesday
3411,2025-06-24 19:40:00,S0295,yoga,41,Tuesday
3412,2025-06-24 18:51:00,S0116,elliptical,87,Tuesday
3413,2025-06-24 12:16:00,S0058,weights,73,Tuesday
3414,2025-06-24 12:40:00,S0136,yoga,61,Tuesday
3415,2025-06-24 07:39:00,S0086,swimming,79,Tuesday
3416,2025-06-24 19:00:00,S0022,swimming,52,Tuesday
3417,2025-06-24 09:15:00,S0142,weights,55,Tuesday
3418,2025-06-24 18:39:00,S0011,treadmill,71,Tuesday
3419,2025-06-24 20:51:00,S0114,elliptical,58,Tuesday
3420,2025-06-24 07:37:00,S0217,swimming,65,Tuesday
3421,2025-06-24 20:55:00,S0015,swimming,48,Tuesday
3422,2025-06-24 18:25:00,S0268,treadmill,70,Tuesday
3423,2025-06-24 12:27:00,S0124,swimming,79,Tuesday
3424,2025-06-24 07:16:00,S0222,yoga,21,Tuesday
3425,2025-06-24 19:02:00,S0283,swimming,21,Tuesday
3426,2025-06-24 18:48:00,S0191,weights,71,Tuesday
3427,2025-06-24 17:36:00,S0184,elliptical,85,Tuesday
3428,2025-06-24 16:00:00,S0086,swimming,42,Tuesday
3429,2025-06-24 19:38:00,S0161,yoga,64,Tuesday
3430,2025-06-24 18:16:00,S0088,weights,77,Tuesday
3431,2025-06-24 19:15:00,S0286,swimming,38,Tuesday
3432,2025-06-24 18:01:00,S0080,swimming,36,Tuesday
3433,2025-06-24 08:32:00,S0168,elliptical,76,Tuesday
3434,2025-06-24 18:59:00,S0177,elliptical,45,Tuesday
3435,2025-06-24 09:09:00,S0226,weights,80,Tuesday
3436,2025-06-24 18:43:00,S0032,yoga,82,Tuesday
3437,2025-06-24 12:29:00,S0244,yoga,72,Tuesday
3438,2025-06-24 19:13:00,S0157,weights,24,Tuesday
3439,2025-06-24 18:18:00,S0032,swimming,62,Tuesday
3440,2025-06-24 19:39:00,S0174,swimming,69,Tuesday
3441,2025-06-24 18:29:00,S0103,elliptical,45,Tuesday
3442,2025-06-24 18:47:00,S0134,elliptical,21,Tuesday
3443,2025-06-24 16:58:00,S0053,swimming,44,Tuesday
3444,2025-06-24 17:06:00,S0196,swimming,59,Tuesday
3445,2025-06-24 08:27:00,S0101,weights,83,Tuesday
3446,2025-06-24 18:05:00,S0189,swimming,34,Tuesday
3447,2025-06-24 18:09:00,S0287,treadmill,80,Tuesday
3448,2025-06-24 19:00:00,S0041,treadmill,67,Tuesday
3449,2025-06-24 17:58:00,S0194,yoga,68,Tuesday
3450,2025-06-24 17:52:00,S0270,weights,55,Tuesday
3451,2025-06-24 09:36:00,S0191,yoga,57,Tuesday
3452,2025-06-24 08:31:00,S0109,elliptical,71,Tuesday
3453,2025-06-24 09:37:00,S0246,swimming,88,Tuesday
3454,2025-06-24 20:10:00,S0131,elliptical,53,Tuesday
3455,2025-06-24 08:31:00,S0059,treadmill,52,Tuesday
3456,2025-06-25 12:30:00,S0246,yoga,79,Wednesday
3457,2025-06-25 19:45:00,S0001,yoga,78,Wednesday
3458,2025-06-25 12:14:00,S0265,weights,68,Wednesday
3459,2025-06-25 17:54:00,S0138,yoga,43,Wednesday
3460,2025-06-25 12:55:00,S0178,treadmill,52,Wednesday
3461,2025-06-25 17:16:00,S0197,treadmill,79,Wednesday
3462,2025-06-25 07:00:00,S0140,elliptical,86,Wednesday
3463,2025-06-25 12:34:00,S0188,yoga,60,Wednesday
3464,2025-06-25 19:05:00,S0239,swimming,56,Wednesday
3465,2025-06-25 19:33:00,S0148,swimming,30,Wednesday
3466,2025-06-25 17:44:00,S0042,weights,79,Wednesday
3467,2025-06-25 09:46:00,S0170,swimming,47,Wednesday
3468,2025-06-25 17:52:00,S0047,treadmill,56,Wednesday
3469,2025-06-25 20:10:00,S0146,swimming,86,Wednesday
3470,2025-06-25 19:04:00,S0240,treadmill,65,Wednesday
3471,2025-06-25 12:16:00,S0133,treadmill,64,Wednesday
3472,2025-06-25 16:11:00,S0005,elliptical,67,Wednesday
3473,2025-06-25 20:21:00,S0262,weights,33,Wednesday
3474,2025-06-25 16:48:00,S0074,elliptical,65,Wednesday
3475,2025-06-25 17:52:00,S0076,weights,71,Wednesday
3476,2025-06-25 07:50:00,S0080,swimming,58,Wednesday
3477,2025-06-25 18:27:00,S0120,yoga,80,Wednesday
3478,2025-06-25 16:28:00,S0229,elliptical,40,Wednesday
3479,2025-06-25 18:47:00,S0045,weights,64,Wednesday
3480,2025-06-25 17:01:00,S0024,weights,53,Wednesday
3481,2025-06-25 09:21:00,S0237,yoga,76,Wednesday
3482,2025-06-25 19:37:00,S0269,treadmill,67,Wednesday
3483,2025-06-25 07:23:00,S0030,elliptical,29,Wednesday
3484,2025-06-25 17:46:00,S0097,swimming,68,Wednesday
3485,2025-06-25 19:58:00,S0148,swimming,34,Wednesday
3486,2025-06-25 18:42:00,S0034,yoga,45,Wednesday
3487,2025-06-25 09:32:00,S0095,treadmill,86,Wednesday
3488,2025-06-25 17:52:00,S0024,treadmill,44,Wednesday
3489,2025-06-25 07:27:00,S0006,treadmill,50,Wednesday
3490,2025-06-25 19:01:00,S0133,swimming,54,Wednesday
3491,2025-06-25 19:22:00,S0126,yoga,85,Wednesday
3492,2025-06-25 17:16:00,S0168,elliptical,68,Wednesday
3493,2025-06-25 19:05:00,S0136,swimming,20,Wednesday
3494,2025-06-25 18:53:00,S0246,treadmill,35,Wednesday
3495,2025-06-25 08:04:00,S0268,treadmill,70,Wednesday
3496,2025-06-25 08:54:00,S0032,elliptical,72,Wednesday
3497,2025-06-25 19:39:00,S0222,treadmill,82,Wednesday
3498,2025-06-25 09:37:00,S0231,elliptical,85,Wednesday
3499,2025-06-25 20:13:00,S0249,yoga,39,Wednesday
3500,2025-06-25 08:18:00,S0068,elliptical,45,Wednesday
3501,2025-06-25 19:25:00,S0217,elliptical,85,Wednesday
3502,2025-06-25 19:27:00,S0211,treadmill,69,Wednesday
3503,2025-06-25 17:57:00,S0006,yoga,89,Wednesday
3504,2025-06-25 07:06:00,S0238,yoga,23,Wednesday
3505,2025-06-25 08:46:00,S0108,treadmill,66,Wednesday
3506,2025-06-25 19:18:00,S0251,swimming,22,Wednesday
3507,2025-06-25 17:03:00,S0214,treadmill,58,Wednesday
3508,2025-06-25 08:27:00,S0243,treadmill,87,Wednesday
3509,2025-06-25 18:31:00,S0154,swimming,69,Wednesday
3510,2025-06-25 18:37:00,S0227,swimming,71,Wednesday
3511,2025-06-25 20:41:00,S0180,swimming,36,Wednesday
3512,2025-06-25 16:58:00,S0222,weights,44,Wednesday
3513,2025-06-25 08:38:00,S0295,swimming,41,Wednesday
3514,2025-06-25 07:03:00,S0196,yoga,35,Wednesday
3515,2025-06-25 07:27:00,S0204,weights,79,Wednesday
3516,2025-06-25 16:37:00,S0174,weights,47,Wednesday
3517,2025-06-25 12:56:00,S0026,yoga,25,Wednesday
3518,2025-06-25 19:49:00,S0202,treadmill,56,Wednesday
3519,2025-06-25 18:53:00,S0097,weights,83,Wednesday
3520,2025-06-25 06:27:00,S0234,yoga,60,Wednesday
3521,2025-06-25 07:44:00,S0118,weights,49,Wednesday
3522,2025-06-25 12:43:00,S0239,weights,54,Wednesday
3523,2025-06-25 19:56:00,S0023,swimming,31,Wednesday
3524,2025-06-25 17:05:00,S0066,elliptical,43,Wednesday
3525,2025-06-25 07:10:00,S0214,treadmill,76,Wednesday
3526,2025-06-25 16:13:00,S0038,swimming,34,Wednesday
3527,2025-06-25 08:18:00,S0227,swimming,34,Wednesday
3528,2025-06-25 12:27:00,S0074,yoga,66,Wednesday
3529,2025-06-25 18:54:00,S0228,yoga,38,Wednesday
3530,2025-06-25 17:49:00,S0073,treadmill,36,Wednesday
3531,2025-06-25 19:46:00,S0208,elliptical,52,Wednesday
3532,2025-06-25 08:29:00,S0105,swimming,84,Wednesday
3533,2025-06-25 17:07:00,S0005,elliptical,60,Wednesday
3534,2025-06-25 08:44:00,S0278,treadmill,32,Wednesday
3535,2025-06-25 12:43:00,S0296,yoga,30,Wednesday
3536,2025-06-25 17:19:00,S0191,elliptical,47,Wednesday
3537,2025-06-25 09:48:00,S0229,weights,87,Wednesday
3538,2025-06-25 08:47:00,S0117,treadmill,36,Wednesday
3539,2025-06-25 09:13:00,S0282,yoga,24,Wednesday
3540,2025-06-25 19:38:00,S0187,weights,82,Wednesday
3541,2025-06-25 07:20:00,S0260,weights,41,Wednesday
3542,2025-06-25 08:34:00,S0239,elliptical,60,Wednesday
3543,2025-06-25 09:04:00,S0026,swimming,35,Wednesday
3544,2025-06-25 18:57:00,S0084,treadmill,85,Wednesday
3545,2025-06-25 19:32:00,S0078,treadmill,33,Wednesday
3546,2025-06-25 08:23:00,S0077,weights,46,Wednesday
3547,2025-06-25 18:40:00,S0256,yoga,29,Wednesday
3548,2025-06-25 12:48:00,S0037,yoga,71,Wednesday
3549,2025-06-25 20:30:00,S0073,elliptical,76,Wednesday
3550,2025-06-25 17:47:00,S0190,elliptical,74,Wednesday
3551,2025-06-25 19:32:00,S0266,elliptical,77,Wednesday
3552,2025-06-25 08:00:00,S0214,treadmill,44,Wednesday
3553,2025-06-25 08:39:00,S0181,weights,47,Wednesday
3554,2025-06-25 17:47:00,S0125,treadmill,70,Wednesday
3555,2025-06-25 19:52:00,S0023,yoga,25,Wednesday
3556,2025-06-25 06:02:00,S0268,weights,79,Wednesday
3557,2025-06-25 07:35:00,S0270,elliptical,38,Wednesday
3558,2025-06-25 12:47:00,S0205,swimming,30,Wednesday
3559,2025-06-25 09:24:00,S0091,elliptical,84,Wednesday
3560,2025-06-25 06:42:00,S0061,elliptical,81,Wednesday
3561,2025-06-25 07:32:00,S0232,elliptical,80,Wednesday
3562,2025-06-25 07:19:00,S0257,swimming,20,Wednesday
3563,2025-06-25 19:16:00,S0216,weights,62,Wednesday
3564,2025-06-25 18:15:00,S0127,swimming,52,Wednesday
3565,2025-06-25 17:19:00,S0196,treadmill,24,Wednesday
3566,2025-06-25 18:14:00,S0253,elliptical,44,Wednesday
3567,2025-06-25 18:55:00,S0104,swimming,40,Wednesday
3568,2025-06-25 08:05:00,S0131,weights,37,Wednesday
3569,2025-06-25 18:09:00,S0220,yoga,30,Wednesday
3570,2025-06-25 18:01:00,S0100,yoga,74,Wednesday
3571,2025-06-25 17:04:00,S0169,yoga,57,Wednesday
3572,2025-06-25 18:37:00,S0025,elliptical,38,Wednesday
3573,2025-06-25 18:36:00,S0243,treadmill,70,Wednesday
3574,2025-06-25 09:26:00,S0039,treadmill,65,Wednesday
3575,2025-06-25 07:18:00,S0070,weights,69,Wednesday
3576,2025-06-25 17:26:00,S0052,yoga,24,Wednesday
3577,2025-06-25 12:16:00,S0029,swimming,59,Wednesday
3578,2025-06-25 12:10:00,S0137,treadmill,69,Wednesday
3579,2025-06-25 19:47:00,S0158,swimming,90,Wednesday
3580,2025-06-25 19:31:00,S0179,elliptical,60,Wednesday
3581,2025-06-25 17:30:00,S0232,elliptical,77,Wednesday
3582,2025-06-25 19:51:00,S0211,treadmill,86,Wednesday
3583,2025-06-25 19:46:00,S0253,elliptical,75,Wednesday
3584,2025-06-25 06:13:00,S0032,yoga,55,Wednesday
3585,2025-06-25 08:45:00,S0005,treadmill,88,Wednesday
3586,2025-06-25 18:35:00,S0122,elliptical,54,Wednesday
3587,2025-06-25 08:13:00,S0196,yoga,84,Wednesday
3588,2025-06-25 19:16:00,S0006,elliptical,60,Wednesday
3589,2025-06-25 16:53:00,S0263,yoga,30,Wednesday
3590,2025-06-25 19:10:00,S0283,swimming,21,Wednesday
3591,2025-06-25 09:03:00,S0206,elliptical,56,Wednesday
3592,2025-06-25 08:34:00,S0051,elliptical,51,Wednesday
3593,2025-06-25 08:25:00,S0113,swimming,65,Wednesday
3594,2025-06-25 18:59:00,S0014,yoga,65,Wednesday
3595,2025-06-25 18:16:00,S0181,treadmill,64,Wednesday
3596,2025-06-25 19:39:00,S0047,treadmill,64,Wednesday
3597,2025-06-25 06:26:00,S0058,treadmill,29,Wednesday
3598,2025-06-25 18:47:00,S0192,swimming,51,Wednesday
3599,2025-06-25 08:26:00,S0292,elliptical,44,Wednesday
3600,2025-06-25 17:57:00,S0055,elliptical,26,Wednesday
3601,2025-06-25 08:59:00,S0006,treadmill,22,Wednesday
3602,2025-06-25 19:03:00,S0143,weights,85,Wednesday
3603,2025-06-25 18:49:00,S0280,yoga,58,Wednesday
3604,2025-06-25 17:33:00,S0110,yoga,41,Wednesday
3605,2025-06-25 17:21:00,S0093,swimming,24,Wednesday
3606,2025-06-25 12:03:00,S0213,elliptical,26,Wednesday
3607,2025-06-25 17:30:00,S0144,elliptical,77,Wednesday
3608,2025-06-25 08:42:00,S0070,swimming,81,Wednesday
3609,2025-06-25 09:09:00,S0102,swimming,42,Wednesday
3610,2025-06-25 06:09:00,S0294,elliptical,51,Wednesday
3611,2025-06-25 17:00:00,S0206,weights,64,Wednesday
3612,2025-06-25 18:15:00,S0152,swimming,59,Wednesday
3613,2025-06-25 19:55:00,S0114,elliptical,46,Wednesday
3614,2025-06-25 08:45:00,S0022,weights,35,Wednesday
3615,2025-06-25 18:02:00,S0270,elliptical,21,Wednesday
3616,2025-06-25 18:34:00,S0166,treadmill,64,Wednesday
3617,2025-06-25 07:42:00,S0263,yoga,29,Wednesday
3618,2025-06-25 19:45:00,S0252,swimming,73,Wednesday
3619,2025-06-25 16:28:00,S0298,treadmill,70,Wednesday
3620,2025-06-25 08:24:00,S0259,weights,24,Wednesday
3621,2025-06-25 12:14:00,S0102,weights,55,Wednesday
3622,2025-06-25 08:39:00,S0097,swimming,40,Wednesday
3623,2025-06-25 09:04:00,S0095,treadmill,41,Wednesday
3624,2025-06-25 17:29:00,S0079,weights,82,Wednesday
3625,2025-06-25 16:20:00,S0002,elliptical,70,Wednesday
3626,2025-06-25 09:10:00,S0272,treadmill,47,Wednesday
3627,2025-06-25 19:24:00,S0053,elliptical,84,Wednesday
3628,2025-06-25 18:51:00,S0024,elliptical,22,Wednesday
3629,2025-06-25 18:04:00,S0245,yoga,52,Wednesday
3630,2025-06-25 17:22:00,S0192,treadmill,30,Wednesday
3631,2025-06-25 17:32:00,S0178,swimming,42,Wednesday
3632,2025-06-25 12:00:00,S0026,swimming,26,Wednesday
3633,2025-06-25 18:08:00,S0222,swimming,40,Wednesday
3634,2025-06-25 07:09:00,S0239,treadmill,61,Wednesday
3635,2025-06-25 08:46:00,S0142,elliptical,73,Wednesday
3636,2025-06-25 17:07:00,S0267,swimming,44,Wednesday
3637,2025-06-25 18:16:00,S0011,swimming,58,Wednesday
3638,2025-06-25 17:56:00,S0227,swimming,67,Wednesday
3639,2025-06-26 19:14:00,S0112,swimming,52,Thursday
3640,2025-06-26 08:46:00,S0180,yoga,52,Thursday
3641,2025-06-26 09:53:00,S0230,weights,88,Thursday
3642,2025-06-26 18:50:00,S0292,swimming,62,Thursday
3643,2025-06-26 18:23:00,S0063,swimming,89,Thursday
3644,2025-06-26 12:25:00,S0079,treadmill,50,Thursday
3645,2025-06-26 20:07:00,S0144,weights,47,Thursday
3646,2025-06-26 17:52:00,S0071,elliptical,54,Thursday
3647,2025-06-26 12:00:00,S0134,weights,76,Thursday
3648,2025-06-26 18:39:00,S0072,treadmill,28,Thursday
3649,2025-06-26 19:51:00,S0095,weights,22,Thursday
3650,2025-06-26 19:28:00,S0100,elliptical,74,Thursday
3651,2025-06-26 16:22:00,S0247,swimming,46,Thursday
3652,2025-06-26 08:52:00,S0064,swimming,30,Thursday
3653,2025-06-26 19:21:00,S0275,treadmill,82,Thursday
3654,2025-06-26 17:18:00,S0071,elliptical,74,Thursday
3655,2025-06-26 19:10:00,S0022,treadmill,69,Thursday
3656,2025-06-26 06:36:00,S0032,weights,44,Thursday
3657,2025-06-26 19:12:00,S0028,swimming,49,Thursday
3658,2025-06-26 20:04:00,S0226,yoga,37,Thursday
3659,2025-06-26 12:49:00,S0239,yoga,72,Thursday
3660,2025-06-26 17:35:00,S0262,treadmill,22,Thursday
3661,2025-06-26 18:53:00,S0088,treadmill,70,Thursday
3662,2025-06-26 08:03:00,S0051,weights,45,Thursday
3663,2025-06-26 19:49:00,S0197,swimming,71,Thursday
3664,2025-06-26 18:37:00,S0260,treadmill,88,Thursday
3665,2025-06-26 12:01:00,S0142,weights,21,Thursday
3666,2025-06-26 12:51:00,S0076,elliptical,86,Thursday
3667,2025-06-26 08:21:00,S0066,weights,76,Thursday
3668,2025-06-26 17:48:00,S0162,swimming,69,Thursday
3669,2025-06-26 17:33:00,S0075,weights,57,Thursday
3670,2025-06-26 08:07:00,S0238,yoga,55,Thursday
3671,2025-06-26 09:52:00,S0186,weights,81,Thursday
3672,2025-06-26 19:28:00,S0187,yoga,76,Thursday
3673,2025-06-26 12:32:00,S0267,swimming,37,Thursday
3674,2025-06-26 19:37:00,S0185,swimming,30,Thursday
3675,2025-06-26 18:02:00,S0040,treadmill,80,Thursday
3676,2025-06-26 08:26:00,S0022,elliptical,51,Thursday
3677,2025-06-26 08:35:00,S0170,yoga,35,Thursday
3678,2025-06-26 09:47:00,S0060,weights,62,Thursday
3679,2025-06-26 19:41:00,S0211,elliptical,37,Thursday
3680,2025-06-26 17:06:00,S0275,elliptical,28,Thursday
3681,2025-06-26 16:29:00,S0295,weights,41,Thursday
3682,2025-06-26 19:22:00,S0072,weights,30,Thursday
3683,2025-06-26 17:36:00,S0179,weights,22,Thursday
3684,2025-06-26 12:04:00,S0075,treadmill,52,Thursday
3685,2025-06-26 17:57:00,S0292,elliptical,87,Thursday
3686,2025-06-26 07:28:00,S0057,weights,66,Thursday
3687,2025-06-26 09:07:00,S0178,treadmill,29,Thursday
3688,2025-06-26 17:08:00,S0013,elliptical,44,Thursday
3689,2025-06-26 12:20:00,S0083,treadmill,67,Thursday
3690,2025-06-26 16:17:00,S0164,elliptical,57,Thursday
3691,2025-06-26 19:48:00,S0168,yoga,51,Thursday
3692,2025-06-26 19:25:00,S0264,weights,22,Thursday
3693,2025-06-26 12:16:00,S0139,elliptical,82,Thursday
3694,2025-06-26 09:33:00,S0207,elliptical,71,Thursday
3695,2025-06-26 18:54:00,S0207,yoga,80,Thursday
3696,2025-06-26 08:07:00,S0089,yoga,41,Thursday
3697,2025-06-26 18:35:00,S0277,weights,53,Thursday
3698,2025-06-26 08:24:00,S0012,swimming,65,Thursday
3699,2025-06-26 07:54:00,S0119,weights,56,Thursday
3700,2025-06-26 18:05:00,S0004,yoga,31,Thursday
3701,2025-06-26 20:33:00,S0190,weights,64,Thursday
3702,2025-06-26 17:58:00,S0134,yoga,67,Thursday
