timestamp,student_id,activity_type,duration_minutes,day_of_week
2025-06-23 19:04:00,S0014,yoga,86,Monday
2025-06-23 17:51:00,S0181,treadmill,84,Monday
2025-06-23 18:43:00,S0205,treadmill,76,Monday
2025-06-23 19:18:00,S0168,yoga,84,Monday
2025-06-23 19:37:00,S0011,weights,83,Monday
2025-06-23 17:32:00,S0274,elliptical,46,Monday
2025-06-23 08:43:00,S0241,weights,42,Monday
2025-06-23 16:14:00,S0277,yoga,22,Monday
2025-06-23 12:29:00,S0030,weights,24,Monday
2025-06-23 17:07:00,S0239,swimming,57,Monday
2025-06-23 18:00:00,S0075,weights,41,Monday
2025-06-23 12:28:00,S0090,yoga,29,Monday
2025-06-23 09:25:00,S0225,yoga,36,Monday
2025-06-23 17:02:00,S0043,treadmill,83,Monday
2025-06-23 12:08:00,S0077,yoga,86,Monday
2025-06-23 17:55:00,S0103,yoga,34,Monday
2025-06-23 17:48:00,S0021,elliptical,35,Monday
2025-06-23 18:11:00,S0014,treadmill,71,Monday
2025-06-23 09:45:00,S0182,swimming,58,Monday
2025-06-23 06:23:00,S0084,yoga,64,Monday
2025-06-23 18:42:00,S0091,swimming,30,Monday
2025-06-23 06:16:00,S0250,yoga,44,Monday
2025-06-23 12:11:00,S0161,elliptical,76,Monday
2025-06-23 12:45:00,S0179,weights,20,Monday
2025-06-23 17:47:00,S0102,weights,87,Monday
2025-06-23 19:07:00,S0267,yoga,73,Monday
2025-06-23 17:48:00,S0181,treadmill,42,Monday
2025-06-23 17:01:00,S0215,weights,21,Monday
2025-06-23 17:21:00,S0238,swimming,90,Monday
2025-06-23 20:52:00,S0011,swimming,86,Monday
2025-06-23 08:32:00,S0291,swimming,68,Monday
2025-06-23 19:11:00,S0272,yoga,33,Monday
2025-06-23 08:24:00,S0285,treadmill,85,Monday
2025-06-23 19:27:00,S0142,elliptical,43,Monday
2025-06-23 07:37:00,S0178,treadmill,33,Monday
2025-06-23 06:31:00,S0138,treadmill,40,Monday
2025-06-23 07:55:00,S0075,yoga,28,Monday
2025-06-23 20:31:00,S0241,swimming,43,Monday
2025-06-23 09:59:00,S0067,elliptical,38,Monday
2025-06-23 12:11:00,S0029,weights,26,Monday
2025-06-23 12:08:00,S0223,weights,22,Monday
2025-06-23 18:52:00,S0237,treadmill,29,Monday
2025-06-23 18:01:00,S0250,swimming,24,Monday
2025-06-23 18:51:00,S0057,swimming,48,Monday
2025-06-23 12:53:00,S0143,weights,20,Monday
2025-06-23 12:38:00,S0020,swimming,81,Monday
2025-06-23 18:49:00,S0017,swimming,75,Monday
2025-06-23 19:41:00,S0273,weights,78,Monday
2025-06-23 06:20:00,S0259,yoga,67,Monday
2025-06-23 19:05:00,S0003,elliptical,60,Monday
2025-06-23 08:05:00,S0005,swimming,51,Monday
2025-06-23 06:38:00,S0295,weights,80,Monday
2025-06-23 17:30:00,S0275,swimming,40,Monday
2025-06-23 18:06:00,S0014,treadmill,84,Monday
2025-06-23 12:20:00,S0028,yoga,66,Monday
2025-06-23 16:41:00,S0034,swimming,84,Monday
2025-06-23 16:50:00,S0039,elliptical,62,Monday
2025-06-23 16:28:00,S0239,treadmill,56,Monday
2025-06-23 19:44:00,S0186,weights,76,Monday
2025-06-23 17:54:00,S0212,swimming,23,Monday
2025-06-23 08:45:00,S0001,yoga,70,Monday
2025-06-23 09:39:00,S0060,swimming,65,Monday
2025-06-23 12:12:00,S0059,elliptical,78,Monday
2025-06-23 09:12:00,S0271,yoga,38,Monday
2025-06-23 08:42:00,S0097,swimming,50,Monday
2025-06-23 17:27:00,S0036,swimming,36,Monday
2025-06-23 12:03:00,S0107,elliptical,37,Monday
2025-06-23 16:07:00,S0096,weights,63,Monday
2025-06-23 19:11:00,S0169,yoga,59,Monday
2025-06-23 18:44:00,S0148,yoga,44,Monday
2025-06-23 18:15:00,S0057,elliptical,29,Monday
2025-06-23 08:41:00,S0299,weights,50,Monday
2025-06-23 16:16:00,S0135,yoga,66,Monday
2025-06-24 19:24:00,S0054,elliptical,26,Tuesday
2025-06-24 19:37:00,S0044,treadmill,57,Tuesday
2025-06-24 20:36:00,S0138,elliptical,44,Tuesday
2025-06-24 16:09:00,S0201,weights,85,Tuesday
2025-06-24 17:21:00,S0006,yoga,59,Tuesday
2025-06-24 18:35:00,S0279,weights,74,Tuesday
2025-06-24 18:39:00,S0148,elliptical,41,Tuesday
2025-06-24 12:20:00,S0206,yoga,58,Tuesday
2025-06-24 08:14:00,S0264,yoga,42,Tuesday
2025-06-24 08:38:00,S0216,treadmill,32,Tuesday
2025-06-24 06:08:00,S0188,weights,34,Tuesday
2025-06-24 12:48:00,S0072,weights,67,Tuesday
2025-06-24 18:25:00,S0199,yoga,53,Tuesday
2025-06-24 19:04:00,S0176,treadmill,70,Tuesday
2025-06-24 19:00:00,S0055,swimming,48,Tuesday
2025-06-24 18:47:00,S0041,swimming,82,Tuesday
2025-06-24 08:49:00,S0261,weights,47,Tuesday
2025-06-24 18:10:00,S0285,swimming,84,Tuesday
2025-06-24 19:49:00,S0138,weights,32,Tuesday
2025-06-24 09:08:00,S0001,weights,45,Tuesday
2025-06-24 12:13:00,S0147,elliptical,22,Tuesday
2025-06-24 12:40:00,S0133,swimming,86,Tuesday
2025-06-24 18:28:00,S0298,yoga,49,Tuesday
2025-06-24 12:17:00,S0282,treadmill,37,Tuesday
2025-06-24 06:47:00,S0012,swimming,44,Tuesday
2025-06-24 07:27:00,S0206,weights,28,Tuesday
2025-06-24 18:32:00,S0282,elliptical,46,Tuesday
2025-06-24 19:05:00,S0023,swimming,79,Tuesday
2025-06-24 07:15:00,S0248,elliptical,82,Tuesday
2025-06-24 19:38:00,S0036,swimming,39,Tuesday
2025-06-24 19:32:00,S0280,weights,39,Tuesday
2025-06-24 07:04:00,S0153,swimming,85,Tuesday
2025-06-24 19:34:00,S0194,yoga,28,Tuesday
2025-06-24 08:25:00,S0184,yoga,81,Tuesday
2025-06-24 18:11:00,S0140,swimming,30,Tuesday
2025-06-24 18:43:00,S0022,elliptical,38,Tuesday
2025-06-24 18:56:00,S0129,yoga,85,Tuesday
2025-06-24 20:08:00,S0270,treadmill,72,Tuesday
2025-06-24 09:20:00,S0060,swimming,30,Tuesday
2025-06-24 09:37:00,S0212,swimming,45,Tuesday
2025-06-24 09:48:00,S0255,treadmill,53,Tuesday
2025-06-24 19:26:00,S0144,treadmill,47,Tuesday
2025-06-24 18:41:00,S0021,treadmill,48,Tuesday
2025-06-24 18:47:00,S0137,yoga,67,Tuesday
2025-06-24 20:59:00,S0091,treadmill,58,Tuesday
2025-06-24 08:48:00,S0191,weights,62,Tuesday
2025-06-24 07:31:00,S0098,swimming,90,Tuesday
2025-06-24 20:17:00,S0184,treadmill,83,Tuesday
2025-06-24 19:53:00,S0133,treadmill,54,Tuesday
2025-06-24 08:52:00,S0274,swimming,23,Tuesday
2025-06-24 08:54:00,S0200,treadmill,60,Tuesday
2025-06-24 09:27:00,S0029,yoga,41,Tuesday
2025-06-24 12:14:00,S0093,swimming,57,Tuesday
2025-06-24 20:20:00,S0049,yoga,21,Tuesday
2025-06-24 17:18:00,S0158,swimming,80,Tuesday
2025-06-24 06:18:00,S0125,yoga,40,Tuesday
2025-06-24 18:19:00,S0193,elliptical,30,Tuesday
2025-06-24 17:05:00,S0282,swimming,31,Tuesday
2025-06-24 20:23:00,S0157,treadmill,67,Tuesday
2025-06-24 09:57:00,S0273,yoga,78,Tuesday
2025-06-24 19:34:00,S0102,treadmill,27,Tuesday
2025-06-24 16:28:00,S0202,treadmill,77,Tuesday
2025-06-24 17:32:00,S0153,treadmill,27,Tuesday
2025-06-24 18:14:00,S0117,swimming,20,Tuesday
2025-06-24 17:45:00,S0032,weights,20,Tuesday
2025-06-24 08:55:00,S0206,elliptical,38,Tuesday
2025-06-24 19:43:00,S0217,weights,47,Tuesday
2025-06-24 19:30:00,S0177,treadmill,55,Tuesday
2025-06-24 12:52:00,S0081,elliptical,88,Tuesday
2025-06-24 12:11:00,S0059,treadmill,49,Tuesday
2025-06-24 17:22:00,S0095,weights,83,Tuesday
2025-06-24 18:17:00,S0213,yoga,23,Tuesday
2025-06-24 18:18:00,S0147,treadmill,71,Tuesday
2025-06-24 17:33:00,S0270,swimming,55,Tuesday
2025-06-24 08:26:00,S0126,yoga,28,Tuesday
2025-06-24 20:37:00,S0233,treadmill,60,Tuesday
2025-06-24 19:59:00,S0267,elliptical,34,Tuesday
2025-06-24 12:23:00,S0211,elliptical,58,Tuesday
2025-06-24 12:37:00,S0221,treadmill,76,Tuesday
2025-06-24 08:31:00,S0225,swimming,51,Tuesday
2025-06-24 09:17:00,S0040,elliptical,83,Tuesday
2025-06-24 18:43:00,S0070,elliptical,60,Tuesday
2025-06-24 19:40:00,S0295,yoga,41,Tuesday
2025-06-24 18:51:00,S0116,elliptical,87,Tuesday
2025-06-24 12:16:00,S0058,weights,73,Tuesday
2025-06-24 12:40:00,S0136,yoga,61,Tuesday
2025-06-24 07:39:00,S0086,swimming,79,Tuesday
2025-06-24 19:00:00,S0022,swimming,52,Tuesday
2025-06-24 09:15:00,S0142,weights,55,Tuesday
2025-06-24 18:39:00,S0011,treadmill,71,Tuesday
2025-06-24 20:51:00,S0114,elliptical,58,Tuesday
2025-06-24 07:37:00,S0217,swimming,65,Tuesday
2025-06-24 20:55:00,S0015,swimming,48,Tuesday
2025-06-24 18:25:00,S0268,treadmill,70,Tuesday
2025-06-24 12:27:00,S0124,swimming,79,Tuesday
2025-06-24 07:16:00,S0222,yoga,21,Tuesday
2025-06-24 19:02:00,S0283,swimming,21,Tuesday
2025-06-24 18:48:00,S0191,weights,71,Tuesday
2025-06-24 17:36:00,S0184,elliptical,85,Tuesday
2025-06-24 16:00:00,S0086,swimming,42,Tuesday
2025-06-24 19:38:00,S0161,yoga,64,Tuesday
2025-06-24 18:16:00,S0088,weights,77,Tuesday
2025-06-24 19:15:00,S0286,swimming,38,Tuesday
2025-06-24 18:01:00,S0080,swimming,36,Tuesday
2025-06-24 08:32:00,S0168,elliptical,76,Tuesday
2025-06-24 18:59:00,S0177,elliptical,45,Tuesday
2025-06-24 09:09:00,S0226,weights,80,Tuesday
2025-06-24 18:43:00,S0032,yoga,82,Tuesday
2025-06-24 12:29:00,S0244,yoga,72,Tuesday
2025-06-24 19:13:00,S0157,weights,24,Tuesday
2025-06-24 18:18:00,S0032,swimming,62,Tuesday
2025-06-24 19:39:00,S0174,swimming,69,Tuesday
2025-06-24 18:29:00,S0103,elliptical,45,Tuesday
2025-06-24 18:47:00,S0134,elliptical,21,Tuesday
2025-06-24 16:58:00,S0053,swimming,44,Tuesday
2025-06-24 17:06:00,S0196,swimming,59,Tuesday
2025-06-24 08:27:00,S0101,weights,83,Tuesday
2025-06-24 18:05:00,S0189,swimming,34,Tuesday
2025-06-24 18:09:00,S0287,treadmill,80,Tuesday
2025-06-24 19:00:00,S0041,treadmill,67,Tuesday
2025-06-24 17:58:00,S0194,yoga,68,Tuesday
2025-06-24 17:52:00,S0270,weights,55,Tuesday
2025-06-24 09:36:00,S0191,yoga,57,Tuesday
2025-06-24 08:31:00,S0109,elliptical,71,Tuesday
2025-06-24 09:37:00,S0246,swimming,88,Tuesday
2025-06-24 20:10:00,S0131,elliptical,53,Tuesday
2025-06-24 08:31:00,S0059,treadmill,52,Tuesday
2025-06-25 12:30:00,S0246,yoga,79,Wednesday
2025-06-25 19:45:00,S0001,yoga,78,Wednesday
2025-06-25 12:14:00,S0265,weights,68,Wednesday
2025-06-25 17:54:00,S0138,yoga,43,Wednesday
2025-06-25 12:55:00,S0178,treadmill,52,Wednesday
2025-06-25 17:16:00,S0197,treadmill,79,Wednesday
2025-06-25 07:00:00,S0140,elliptical,86,Wednesday
2025-06-25 12:34:00,S0188,yoga,60,Wednesday
2025-06-25 19:05:00,S0239,swimming,56,Wednesday
2025-06-25 19:33:00,S0148,swimming,30,Wednesday
2025-06-25 17:44:00,S0042,weights,79,Wednesday
2025-06-25 09:46:00,S0170,swimming,47,Wednesday
2025-06-25 17:52:00,S0047,treadmill,56,Wednesday
2025-06-25 20:10:00,S0146,swimming,86,Wednesday
2025-06-25 19:04:00,S0240,treadmill,65,Wednesday
2025-06-25 12:16:00,S0133,treadmill,64,Wednesday
2025-06-25 16:11:00,S0005,elliptical,67,Wednesday
2025-06-25 20:21:00,S0262,weights,33,Wednesday
2025-06-25 16:48:00,S0074,elliptical,65,Wednesday
2025-06-25 17:52:00,S0076,weights,71,Wednesday
2025-06-25 07:50:00,S0080,swimming,58,Wednesday
2025-06-25 18:27:00,S0120,yoga,80,Wednesday
2025-06-25 16:28:00,S0229,elliptical,40,Wednesday
2025-06-25 18:47:00,S0045,weights,64,Wednesday
2025-06-25 17:01:00,S0024,weights,53,Wednesday
2025-06-25 09:21:00,S0237,yoga,76,Wednesday
2025-06-25 19:37:00,S0269,treadmill,67,Wednesday
2025-06-25 07:23:00,S0030,elliptical,29,Wednesday
2025-06-25 17:46:00,S0097,swimming,68,Wednesday
2025-06-25 19:58:00,S0148,swimming,34,Wednesday
2025-06-25 18:42:00,S0034,yoga,45,Wednesday
2025-06-25 09:32:00,S0095,treadmill,86,Wednesday
2025-06-25 17:52:00,S0024,treadmill,44,Wednesday
2025-06-25 07:27:00,S0006,treadmill,50,Wednesday
2025-06-25 19:01:00,S0133,swimming,54,Wednesday
2025-06-25 19:22:00,S0126,yoga,85,Wednesday
2025-06-25 17:16:00,S0168,elliptical,68,Wednesday
2025-06-25 19:05:00,S0136,swimming,20,Wednesday
2025-06-25 18:53:00,S0246,treadmill,35,Wednesday
2025-06-25 08:04:00,S0268,treadmill,70,Wednesday
2025-06-25 08:54:00,S0032,elliptical,72,Wednesday
2025-06-25 19:39:00,S0222,treadmill,82,Wednesday
2025-06-25 09:37:00,S0231,elliptical,85,Wednesday
2025-06-25 20:13:00,S0249,yoga,39,Wednesday
2025-06-25 08:18:00,S0068,elliptical,45,Wednesday
2025-06-25 19:25:00,S0217,elliptical,85,Wednesday
2025-06-25 19:27:00,S0211,treadmill,69,Wednesday
2025-06-25 17:57:00,S0006,yoga,89,Wednesday
2025-06-25 07:06:00,S0238,yoga,23,Wednesday
2025-06-25 08:46:00,S0108,treadmill,66,Wednesday
2025-06-25 19:18:00,S0251,swimming,22,Wednesday
2025-06-25 17:03:00,S0214,treadmill,58,Wednesday
2025-06-25 08:27:00,S0243,treadmill,87,Wednesday
2025-06-25 18:31:00,S0154,swimming,69,Wednesday
2025-06-25 18:37:00,S0227,swimming,71,Wednesday
2025-06-25 20:41:00,S0180,swimming,36,Wednesday
2025-06-25 16:58:00,S0222,weights,44,Wednesday
2025-06-25 08:38:00,S0295,swimming,41,Wednesday
2025-06-25 07:03:00,S0196,yoga,35,Wednesday
2025-06-25 07:27:00,S0204,weights,79,Wednesday
2025-06-25 16:37:00,S0174,weights,47,Wednesday
2025-06-25 12:56:00,S0026,yoga,25,Wednesday
2025-06-25 19:49:00,S0202,treadmill,56,Wednesday
2025-06-25 18:53:00,S0097,weights,83,Wednesday
2025-06-25 06:27:00,S0234,yoga,60,Wednesday
2025-06-25 07:44:00,S0118,weights,49,Wednesday
2025-06-25 12:43:00,S0239,weights,54,Wednesday
2025-06-25 19:56:00,S0023,swimming,31,Wednesday
2025-06-25 17:05:00,S0066,elliptical,43,Wednesday
2025-06-25 07:10:00,S0214,treadmill,76,Wednesday
2025-06-25 16:13:00,S0038,swimming,34,Wednesday
2025-06-25 08:18:00,S0227,swimming,34,Wednesday
2025-06-25 12:27:00,S0074,yoga,66,Wednesday
2025-06-25 18:54:00,S0228,yoga,38,Wednesday
2025-06-25 17:49:00,S0073,treadmill,36,Wednesday
2025-06-25 19:46:00,S0208,elliptical,52,Wednesday
2025-06-25 08:29:00,S0105,swimming,84,Wednesday
2025-06-25 17:07:00,S0005,elliptical,60,Wednesday
2025-06-25 08:44:00,S0278,treadmill,32,Wednesday
2025-06-25 12:43:00,S0296,yoga,30,Wednesday
2025-06-25 17:19:00,S0191,elliptical,47,Wednesday
2025-06-25 09:48:00,S0229,weights,87,Wednesday
2025-06-25 08:47:00,S0117,treadmill,36,Wednesday
2025-06-25 09:13:00,S0282,yoga,24,Wednesday
2025-06-25 19:38:00,S0187,weights,82,Wednesday
2025-06-25 07:20:00,S0260,weights,41,Wednesday
2025-06-25 08:34:00,S0239,elliptical,60,Wednesday
2025-06-25 09:04:00,S0026,swimming,35,Wednesday
2025-06-25 18:57:00,S0084,treadmill,85,Wednesday
2025-06-25 19:32:00,S0078,treadmill,33,Wednesday
2025-06-25 08:23:00,S0077,weights,46,Wednesday
2025-06-25 18:40:00,S0256,yoga,29,Wednesday
2025-06-25 12:48:00,S0037,yoga,71,Wednesday
2025-06-25 20:30:00,S0073,elliptical,76,Wednesday
2025-06-25 17:47:00,S0190,elliptical,74,Wednesday
2025-06-25 19:32:00,S0266,elliptical,77,Wednesday
2025-06-25 08:00:00,S0214,treadmill,44,Wednesday
2025-06-25 08:39:00,S0181,weights,47,Wednesday
2025-06-25 17:47:00,S0125,treadmill,70,Wednesday
2025-06-25 19:52:00,S0023,yoga,25,Wednesday
2025-06-25 06:02:00,S0268,weights,79,Wednesday
2025-06-25 07:35:00,S0270,elliptical,38,Wednesday
2025-06-25 12:47:00,S0205,swimming,30,Wednesday
2025-06-25 09:24:00,S0091,elliptical,84,Wednesday
2025-06-25 06:42:00,S0061,elliptical,81,Wednesday
2025-06-25 07:32:00,S0232,elliptical,80,Wednesday
2025-06-25 07:19:00,S0257,swimming,20,Wednesday
2025-06-25 19:16:00,S0216,weights,62,Wednesday
2025-06-25 18:15:00,S0127,swimming,52,Wednesday
2025-06-25 17:19:00,S0196,treadmill,24,Wednesday
2025-06-25 18:14:00,S0253,elliptical,44,Wednesday
2025-06-25 18:55:00,S0104,swimming,40,Wednesday
2025-06-25 08:05:00,S0131,weights,37,Wednesday
2025-06-25 18:09:00,S0220,yoga,30,Wednesday
2025-06-25 18:01:00,S0100,yoga,74,Wednesday
2025-06-25 17:04:00,S0169,yoga,57,Wednesday
2025-06-25 18:37:00,S0025,elliptical,38,Wednesday
2025-06-25 18:36:00,S0243,treadmill,70,Wednesday
2025-06-25 09:26:00,S0039,treadmill,65,Wednesday
2025-06-25 07:18:00,S0070,weights,69,Wednesday
2025-06-25 17:26:00,S0052,yoga,24,Wednesday
2025-06-25 12:16:00,S0029,swimming,59,Wednesday
2025-06-25 12:10:00,S0137,treadmill,69,Wednesday
2025-06-25 19:47:00,S0158,swimming,90,Wednesday
2025-06-25 19:31:00,S0179,elliptical,60,Wednesday
2025-06-25 17:30:00,S0232,elliptical,77,Wednesday
2025-06-25 19:51:00,S0211,treadmill,86,Wednesday
2025-06-25 19:46:00,S0253,elliptical,75,Wednesday
2025-06-25 06:13:00,S0032,yoga,55,Wednesday
2025-06-25 08:45:00,S0005,treadmill,88,Wednesday
2025-06-25 18:35:00,S0122,elliptical,54,Wednesday
2025-06-25 08:13:00,S0196,yoga,84,Wednesday
2025-06-25 19:16:00,S0006,elliptical,60,Wednesday
2025-06-25 16:53:00,S0263,yoga,30,Wednesday
2025-06-25 19:10:00,S0283,swimming,21,Wednesday
2025-06-25 09:03:00,S0206,elliptical,56,Wednesday
2025-06-25 08:34:00,S0051,elliptical,51,Wednesday
2025-06-25 08:25:00,S0113,swimming,65,Wednesday
2025-06-25 18:59:00,S0014,yoga,65,Wednesday
2025-06-25 18:16:00,S0181,treadmill,64,Wednesday
2025-06-25 19:39:00,S0047,treadmill,64,Wednesday
2025-06-25 06:26:00,S0058,treadmill,29,Wednesday
2025-06-25 18:47:00,S0192,swimming,51,Wednesday
2025-06-25 08:26:00,S0292,elliptical,44,Wednesday
2025-06-25 17:57:00,S0055,elliptical,26,Wednesday
2025-06-25 08:59:00,S0006,treadmill,22,Wednesday
2025-06-25 19:03:00,S0143,weights,85,Wednesday
2025-06-25 18:49:00,S0280,yoga,58,Wednesday
2025-06-25 17:33:00,S0110,yoga,41,Wednesday
2025-06-25 17:21:00,S0093,swimming,24,Wednesday
2025-06-25 12:03:00,S0213,elliptical,26,Wednesday
2025-06-25 17:30:00,S0144,elliptical,77,Wednesday
2025-06-25 08:42:00,S0070,swimming,81,Wednesday
2025-06-25 09:09:00,S0102,swimming,42,Wednesday
2025-06-25 06:09:00,S0294,elliptical,51,Wednesday
2025-06-25 17:00:00,S0206,weights,64,Wednesday
2025-06-25 18:15:00,S0152,swimming,59,Wednesday
2025-06-25 19:55:00,S0114,elliptical,46,Wednesday
2025-06-25 08:45:00,S0022,weights,35,Wednesday
2025-06-25 18:02:00,S0270,elliptical,21,Wednesday
2025-06-25 18:34:00,S0166,treadmill,64,Wednesday
2025-06-25 07:42:00,S0263,yoga,29,Wednesday
2025-06-25 19:45:00,S0252,swimming,73,Wednesday
2025-06-25 16:28:00,S0298,treadmill,70,Wednesday
2025-06-25 08:24:00,S0259,weights,24,Wednesday
2025-06-25 12:14:00,S0102,weights,55,Wednesday
2025-06-25 08:39:00,S0097,swimming,40,Wednesday
2025-06-25 09:04:00,S0095,treadmill,41,Wednesday
2025-06-25 17:29:00,S0079,weights,82,Wednesday
2025-06-25 16:20:00,S0002,elliptical,70,Wednesday
2025-06-25 09:10:00,S0272,treadmill,47,Wednesday
2025-06-25 19:24:00,S0053,elliptical,84,Wednesday
2025-06-25 18:51:00,S0024,elliptical,22,Wednesday
2025-06-25 18:04:00,S0245,yoga,52,Wednesday
2025-06-25 17:22:00,S0192,treadmill,30,Wednesday
2025-06-25 17:32:00,S0178,swimming,42,Wednesday
2025-06-25 12:00:00,S0026,swimming,26,Wednesday
2025-06-25 18:08:00,S0222,swimming,40,Wednesday
2025-06-25 07:09:00,S0239,treadmill,61,Wednesday
2025-06-25 08:46:00,S0142,elliptical,73,Wednesday
2025-06-25 17:07:00,S0267,swimming,44,Wednesday
2025-06-25 18:16:00,S0011,swimming,58,Wednesday
2025-06-25 17:56:00,S0227,swimming,67,Wednesday
2025-06-26 19:14:00,S0112,swimming,52,Thursday
2025-06-26 08:46:00,S0180,yoga,52,Thursday
2025-06-26 09:53:00,S0230,weights,88,Thursday
2025-06-26 18:50:00,S0292,swimming,62,Thursday
2025-06-26 18:23:00,S0063,swimming,89,Thursday
2025-06-26 12:25:00,S0079,treadmill,50,Thursday
2025-06-26 20:07:00,S0144,weights,47,Thursday
2025-06-26 17:52:00,S0071,elliptical,54,Thursday
2025-06-26 12:00:00,S0134,weights,76,Thursday
2025-06-26 18:39:00,S0072,treadmill,28,Thursday
2025-06-26 19:51:00,S0095,weights,22,Thursday
2025-06-26 19:28:00,S0100,elliptical,74,Thursday
2025-06-26 16:22:00,S0247,swimming,46,Thursday
2025-06-26 08:52:00,S0064,swimming,30,Thursday
2025-06-26 19:21:00,S0275,treadmill,82,Thursday
2025-06-26 17:18:00,S0071,elliptical,74,Thursday
2025-06-26 19:10:00,S0022,treadmill,69,Thursday
2025-06-26 06:36:00,S0032,weights,44,Thursday
2025-06-26 19:12:00,S0028,swimming,49,Thursday
2025-06-26 20:04:00,S0226,yoga,37,Thursday
2025-06-26 12:49:00,S0239,yoga,72,Thursday
2025-06-26 17:35:00,S0262,treadmill,22,Thursday
2025-06-26 18:53:00,S0088,treadmill,70,Thursday
2025-06-26 08:03:00,S0051,weights,45,Thursday
2025-06-26 19:49:00,S0197,swimming,71,Thursday
2025-06-26 18:37:00,S0260,treadmill,88,Thursday
2025-06-26 12:01:00,S0142,weights,21,Thursday
2025-06-26 12:51:00,S0076,elliptical,86,Thursday
2025-06-26 08:21:00,S0066,weights,76,Thursday
2025-06-26 17:48:00,S0162,swimming,69,Thursday
2025-06-26 17:33:00,S0075,weights,57,Thursday
2025-06-26 08:07:00,S0238,yoga,55,Thursday
2025-06-26 09:52:00,S0186,weights,81,Thursday
2025-06-26 19:28:00,S0187,yoga,76,Thursday
2025-06-26 12:32:00,S0267,swimming,37,Thursday
2025-06-26 19:37:00,S0185,swimming,30,Thursday
2025-06-26 18:02:00,S0040,treadmill,80,Thursday
2025-06-26 08:26:00,S0022,elliptical,51,Thursday
2025-06-26 08:35:00,S0170,yoga,35,Thursday
2025-06-26 09:47:00,S0060,weights,62,Thursday
2025-06-26 19:41:00,S0211,elliptical,37,Thursday
2025-06-26 17:06:00,S0275,elliptical,28,Thursday
2025-06-26 16:29:00,S0295,weights,41,Thursday
2025-06-26 19:22:00,S0072,weights,30,Thursday
2025-06-26 17:36:00,S0179,weights,22,Thursday
2025-06-26 12:04:00,S0075,treadmill,52,Thursday
2025-06-26 17:57:00,S0292,elliptical,87,Thursday
2025-06-26 07:28:00,S0057,weights,66,Thursday
2025-06-26 09:07:00,S0178,treadmill,29,Thursday
2025-06-26 17:08:00,S0013,elliptical,44,Thursday
2025-06-26 12:20:00,S0083,treadmill,67,Thursday
2025-06-26 16:17:00,S0164,elliptical,57,Thursday
2025-06-26 19:48:00,S0168,yoga,51,Thursday
2025-06-26 19:25:00,S0264,weights,22,Thursday
2025-06-26 12:16:00,S0139,elliptical,82,Thursday
2025-06-26 09:33:00,S0207,elliptical,71,Thursday
2025-06-26 18:54:00,S0207,yoga,80,Thursday
2025-06-26 08:07:00,S0089,yoga,41,Thursday
2025-06-26 18:35:00,S0277,weights,53,Thursday
2025-06-26 08:24:00,S0012,swimming,65,Thursday
2025-06-26 07:54:00,S0119,weights,56,Thursday
2025-06-26 18:05:00,S0004,yoga,31,Thursday
2025-06-26 20:33:00,S0190,weights,64,Thursday
2025-06-26 17:58:00,S0134,yoga,67,Thursday
2025-06-26 18:52:00,S0290,treadmill,50,Thursday
2025-06-26 18:28:00,S0160,yoga,38,Thursday
2025-06-26 12:19:00,S0006,yoga,27,Thursday
2025-06-26 09:01:00,S0150,weights,62,Thursday
2025-06-26 17:22:00,S0121,treadmill,47,Thursday
2025-06-26 19:42:00,S0196,treadmill,48,Thursday
2025-06-26 09:18:00,S0190,swimming,50,Thursday
2025-06-26 19:06:00,S0202,weights,21,Thursday
2025-06-26 08:54:00,S0045,weights,63,Thursday
2025-06-26 06:52:00,S0112,weights,61,Thursday
2025-06-26 18:33:00,S0157,yoga,63,Thursday
2025-06-26 12:13:00,S0284,elliptical,28,Thursday
2025-06-26 17:37:00,S0219,yoga,72,Thursday
2025-06-26 17:15:00,S0109,weights,77,Thursday
2025-06-26 18:29:00,S0204,swimming,49,Thursday
2025-06-26 08:39:00,S0093,treadmill,50,Thursday
2025-06-26 18:16:00,S0223,weights,43,Thursday
2025-06-26 18:05:00,S0272,treadmill,42,Thursday
2025-06-26 19:12:00,S0066,swimming,86,Thursday
2025-06-26 07:09:00,S0078,yoga,69,Thursday
2025-06-26 09:27:00,S0151,elliptical,27,Thursday
2025-06-26 19:32:00,S0130,swimming,48,Thursday
2025-06-26 06:41:00,S0297,yoga,59,Thursday
2025-06-26 12:40:00,S0246,yoga,49,Thursday
2025-06-26 19:56:00,S0115,swimming,84,Thursday
2025-06-26 12:49:00,S0274,elliptical,87,Thursday
2025-06-26 18:58:00,S0036,yoga,58,Thursday
2025-06-26 18:07:00,S0186,swimming,90,Thursday
2025-06-26 19:57:00,S0149,yoga,48,Thursday
2025-06-26 17:00:00,S0237,elliptical,39,Thursday
2025-06-26 17:40:00,S0049,swimming,30,Thursday
2025-06-26 18:37:00,S0099,yoga,51,Thursday
2025-06-26 19:02:00,S0226,yoga,58,Thursday
2025-06-26 08:38:00,S0226,yoga,74,Thursday
2025-06-26 16:16:00,S0118,elliptical,80,Thursday
2025-06-26 16:48:00,S0046,yoga,77,Thursday
2025-06-26 12:40:00,S0177,swimming,82,Thursday
2025-06-26 19:41:00,S0209,weights,76,Thursday
2025-06-26 08:50:00,S0286,treadmill,59,Thursday
2025-06-26 17:08:00,S0184,yoga,83,Thursday
